mean_rp,rel_std_rp,k,Df,Np,agg_num,Rve,Rg,eps_agg,h5_file,h5_key
0.015,0.1,0.95,2.35,1750,2,0.18238415044816633,0.3783084839457179,0.9479225253011008,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01750/2
0.015,0.1,0.95,2.35,1800,2,0.18387264461111064,0.3826853744118479,0.9484471535548891,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01800/2
0.015,0.1,0.95,2.35,1850,2,0.18653218985046702,0.3897329474018077,0.9490449917526111,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01850/2
0.015,0.1,0.95,2.35,1900,2,0.18753469764168632,0.39206167984056056,0.9491362256084307,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01900/2
0.015,0.1,0.95,2.35,1950,2,0.1893789928764802,0.3980083222838532,0.9499336623551742,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/01950/2
0.015,0.1,0.95,2.35,2000,2,0.190868662577592,0.40279399670046695,0.9505482347054486,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02000/2
0.015,0.1,0.95,2.35,2050,2,0.19286184001587758,0.40699770128169704,0.9505473095496473,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02050/2
0.015,0.1,0.95,2.35,2100,2,0.19407307546672856,0.40811324578101343,0.9500217933455293,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02100/2
0.015,0.1,0.95,2.35,2150,2,0.19598916488129914,0.41465445514086285,0.950924576624032,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02150/2
0.015,0.1,0.95,2.35,2200,2,0.1964975652546411,0.4180661480642961,0.9517426591366145,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02200/2
0.015,0.1,0.95,2.35,2250,2,0.1983649317034818,0.4234029730433654,0.9522074880761267,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02250/2
0.015,0.1,0.95,2.35,2300,2,0.19995827929391546,0.4242396181948884,0.9513355994195183,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02300/2
0.015,0.1,0.95,2.35,2350,2,0.20137515712098147,0.4291648488885328,0.9519855319229655,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02350/2
0.015,0.1,0.95,2.35,2400,2,0.20225602111113997,0.4345094796955964,0.9531258413241191,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02400/2
0.015,0.1,0.95,2.35,2450,2,0.20382866168485345,0.43729349389382904,0.952934401385148,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02450/2
0.015,0.1,0.95,2.35,2500,2,0.205449232572567,0.44137259002937074,0.9531268254320493,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02500/2
0.015,0.1,0.95,2.35,2550,2,0.2065478048758638,0.4443413343410739,0.9533191793482367,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02550/2
0.015,0.1,0.95,2.35,2600,2,0.20872323876319074,0.4514462903976985,0.9540674004721345,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02600/2
0.015,0.1,0.95,2.35,2650,2,0.2093376359446566,0.45072165594789393,0.9534367220642285,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02650/2
0.015,0.1,0.95,2.35,2700,2,0.21112226579646176,0.45794776965602707,0.9544612458098898,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02700/2
0.015,0.1,0.95,2.35,2750,2,0.2125972731923208,0.45969431404945266,0.9540280898484487,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02750/2
0.015,0.1,0.95,2.35,2800,2,0.21265833226232098,0.4624961733330897,0.9548196433060756,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.35/02800/2
0.015,0.1,0.95,2.4,350,2,0.10747443067572676,0.18223878606080318,0.9046721290075947,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00350/2
0.015,0.1,0.95,2.4,400,2,0.111368362920686,0.19204745200302117,0.9093669209981723,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00400/2
0.015,0.1,0.95,2.4,450,2,0.11532054827709938,0.2000182342899292,0.9109286153219286,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00450/2
0.015,0.1,0.95,2.4,500,2,0.12042722262320373,0.20885917747712127,0.9109076946372516,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00500/2
0.015,0.1,0.95,2.4,550,2,0.12448668788906521,0.22085710258186722,0.9167735249503817,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00550/2
0.015,0.1,0.95,2.4,600,2,0.12755283443465404,0.22365097278668813,0.9137846010003564,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00600/2
0.015,0.1,0.95,2.4,650,2,0.13058482290978615,0.23245556617493796,0.9176079821463049,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00650/2
0.015,0.1,0.95,2.4,700,2,0.13408284829484468,0.23989935852201405,0.9188554611353246,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00700/2
0.015,0.1,0.95,2.4,750,2,0.13775045259539154,0.24983591240463482,0.922099296134445,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00750/2
0.015,0.1,0.95,2.4,800,2,0.1406068595303183,0.25445115873177765,0.9215788689388447,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00800/2
0.015,0.1,0.95,2.4,850,2,0.14321409406577995,0.2641830348895598,0.9259594935093758,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00850/2
0.015,0.1,0.95,2.4,900,2,0.14643877559326773,0.26715269310080475,0.9234550624818548,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00900/2
0.015,0.1,0.95,2.4,950,2,0.1492200685035294,0.2762090751398815,0.9267184326246671,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/00950/2
0.015,0.1,0.95,2.4,1000,2,0.1515309433189576,0.2823107118964754,0.9281298113940998,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01000/2
0.015,0.1,0.95,2.4,1050,2,0.15409563811229218,0.28644827672644,0.9276465455867648,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01050/2
0.015,0.1,0.95,2.4,1100,2,0.15674973013723578,0.29118169112969144,0.9274971482481011,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01100/2
0.015,0.1,0.95,2.4,1150,2,0.1584908366335223,0.29576573497106873,0.9284852255538685,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01150/2
0.015,0.1,0.95,2.4,1200,2,0.16045522659701544,0.3028947361325513,0.9309103007610182,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01200/2
0.015,0.1,0.95,2.4,1250,2,0.1633796036302503,0.307689772655904,0.9304205154505054,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01250/2
0.015,0.1,0.95,2.4,1300,2,0.16540537796471877,0.3133746860972783,0.9316585769309901,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01300/2
0.015,0.1,0.95,2.4,1350,2,0.16677753151703792,0.3193020606387662,0.9337731137935295,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01350/2
0.015,0.1,0.95,2.4,1400,2,0.1699250488273167,0.3229170243038778,0.9322785481188679,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01400/2
0.015,0.1,0.95,2.4,1450,2,0.17146475043491138,0.32936930340554926,0.9344304705887666,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01450/2
0.015,0.1,0.95,2.4,1500,2,0.17385074971915734,0.3337921261654585,0.9343358516980457,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01500/2
0.015,0.1,0.95,2.4,1550,2,0.17537680559044977,0.3376177410494725,0.9348570289061013,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01550/2
0.015,0.1,0.95,2.4,1600,2,0.17750652177870185,0.34339902318410187,0.9358092202006283,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01600/2
0.015,0.1,0.95,2.4,1650,2,0.1782132196937257,0.34289027540627803,0.9347499092951144,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01650/2
0.015,0.1,0.95,2.4,1700,2,0.1802998724771287,0.35040074535843746,0.9366833293775284,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01700/2
0.015,0.1,0.95,2.4,1750,2,0.18267638895268604,0.3557962352062817,0.9370971844767546,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01750/2
0.015,0.1,0.95,2.4,1800,2,0.18449256980296075,0.3601110454577523,0.9375037168948309,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01800/2
0.015,0.1,0.95,2.4,1850,2,0.18525260901588841,0.3634245416308408,0.9384430461182391,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01850/2
0.015,0.1,0.95,2.4,1900,2,0.18702721946710052,0.36654100792871697,0.9382590058674448,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01900/2
0.015,0.1,0.95,2.4,1950,2,0.18934115736629678,0.3726851293990318,0.9390553250145467,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/01950/2
0.015,0.1,0.95,2.4,2000,2,0.19047950185928603,0.3744164888240687,0.9388062994879544,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02000/2
0.015,0.1,0.95,2.4,2050,2,0.19207927600595678,0.3778362597148472,0.9389399007893116,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02050/2
0.015,0.1,0.95,2.4,2100,2,0.19352581682332098,0.3827298721102454,0.9399149368067053,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02100/2
0.015,0.1,0.95,2.4,2150,2,0.1954004362572757,0.38877059766050803,0.9409903245707997,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02150/2
0.015,0.1,0.95,2.4,2200,2,0.19606589135975563,0.38820996078333986,0.940126727421404,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02200/2
0.015,0.1,0.95,2.4,2250,2,0.1989197096264341,0.39433134083568777,0.9403409355141793,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02250/2
0.015,0.1,0.95,2.4,2300,2,0.1998842593812072,0.4003799035732933,0.9421709777195699,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02300/2
0.015,0.1,0.95,2.4,2350,2,0.20207342537448253,0.40258468986728274,0.9412263420632327,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02350/2
0.015,0.1,0.95,2.4,2400,2,0.2020330057596768,0.4032534125454101,0.9415533401231685,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02400/2
0.015,0.1,0.95,2.4,2450,2,0.20425480809852353,0.40899220288066845,0.9421106523923908,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02450/2
0.015,0.1,0.95,2.4,2500,2,0.20478991551472883,0.4093580681206669,0.9418107830624111,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02500/2
0.015,0.1,0.95,2.4,2550,2,0.2065742425471791,0.41494837103698406,0.9426579532464353,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02550/2
0.015,0.1,0.95,2.4,2600,2,0.20791322822580618,0.41808783652654086,0.9428428399103904,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02600/2
0.015,0.1,0.95,2.4,2650,2,0.2099643091490214,0.42275113023395433,0.9430611127621952,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02650/2
0.015,0.1,0.95,2.4,2700,2,0.211137402205558,0.4273779624128404,0.9439615616114176,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02700/2
0.015,0.1,0.95,2.4,2750,2,0.2116324533481454,0.4271416162555872,0.9434727295283615,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02750/2
0.015,0.1,0.95,2.4,2800,2,0.21293791865738626,0.43052477279688345,0.943766974394121,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.40/02800/2
0.015,0.1,0.95,2.45,350,2,0.10718870003771869,0.17411596250532924,0.8915678364139585,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00350/2
0.015,0.1,0.95,2.45,400,2,0.11162889271432075,0.18284338947838238,0.8942406103710563,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00400/2
0.015,0.1,0.95,2.45,450,2,0.11524485050299076,0.18884455390577767,0.8943722404728237,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00450/2
0.015,0.1,0.95,2.45,500,2,0.11932416585801517,0.19881132954020506,0.8995178988418566,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00500/2
0.015,0.1,0.95,2.45,550,2,0.12415230009038156,0.20820044406813215,0.9014523594574324,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00550/2
0.015,0.1,0.95,2.45,600,2,0.12729166193908892,0.21411774605927858,0.9023507849517949,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00600/2
0.015,0.1,0.95,2.45,650,2,0.13184368427573503,0.22327177085390396,0.9043018777237111,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00650/2
0.015,0.1,0.95,2.45,700,2,0.13439899206184017,0.22754938258468052,0.904239164564939,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00700/2
0.015,0.1,0.95,2.45,750,2,0.13737229423545927,0.23630472760400864,0.9086923640425932,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00750/2
0.015,0.1,0.95,2.45,800,2,0.14108631896455814,0.24212629122907112,0.9080491530127873,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00800/2
0.015,0.1,0.95,2.45,850,2,0.14314502352163652,0.2452596187220191,0.9075988254017788,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00850/2
0.015,0.1,0.95,2.45,900,2,0.14632443229529607,0.25408166209323413,0.9112317917552925,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00900/2
0.015,0.1,0.95,2.45,950,2,0.1490479350353698,0.2593328919454285,0.9117668149131999,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/00950/2
0.015,0.1,0.95,2.45,1000,2,0.15141879413402823,0.26636674304114827,0.9146258832078963,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01000/2
0.015,0.1,0.95,2.45,1050,2,0.1534502492537188,0.27003455350070954,0.9147151969899611,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01050/2
0.015,0.1,0.95,2.45,1100,2,0.15588907602134794,0.27462667216495484,0.9149947436382366,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01100/2
0.015,0.1,0.95,2.45,1150,2,0.15910120199491531,0.28153799979228544,0.9161242927353261,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01150/2
0.015,0.1,0.95,2.45,1200,2,0.16069722732303926,0.28424156591296945,0.9160174098351934,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01200/2
0.015,0.1,0.95,2.45,1250,2,0.16262186451438682,0.288248321114741,0.9165428932961392,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01250/2
0.015,0.1,0.95,2.45,1300,2,0.16512783226219094,0.2936654414309885,0.9173716292642622,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01300/2
0.015,0.1,0.95,2.45,1350,2,0.1677550463447821,0.3012724019938473,0.9197628294565335,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01350/2
0.015,0.1,0.95,2.45,1400,2,0.16970661054367958,0.30525046931111494,0.9201354344600805,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01400/2
0.015,0.1,0.95,2.45,1450,2,0.17132140461990294,0.30623462077665736,0.9186235214684372,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01450/2
0.015,0.1,0.95,2.45,1500,2,0.17377018018112977,0.3141006758745264,0.9213052034072254,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01500/2
0.015,0.1,0.95,2.45,1550,2,0.17568325221416775,0.3173511452896622,0.9211507162046879,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01550/2
0.015,0.1,0.95,2.45,1600,2,0.17706718545596614,0.32178940701234754,0.9225670335338915,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01600/2
0.015,0.1,0.95,2.45,1650,2,0.17907553583002334,0.32625960294539796,0.9231496687827334,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01650/2
0.015,0.1,0.95,2.45,1700,2,0.1807933654983239,0.32873836080251934,0.9226922225756213,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01700/2
0.015,0.1,0.95,2.45,1750,2,0.1817564451858575,0.33197141747559583,0.9237228851900114,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01750/2
0.015,0.1,0.95,2.45,1800,2,0.1834373698383492,0.334638377564633,0.9234468471373395,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01800/2
0.015,0.1,0.95,2.45,1850,2,0.1861420503491564,0.34275021168831443,0.9255564353741459,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01850/2
0.015,0.1,0.95,2.45,1900,2,0.18766109091651853,0.34507645035033974,0.9252513042059689,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01900/2
0.015,0.1,0.95,2.45,1950,2,0.18937386626198274,0.3490726709053118,0.9257939241185427,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/01950/2
0.015,0.1,0.95,2.45,2000,2,0.19113145797948208,0.35276013902673714,0.9260760987296247,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02000/2
0.015,0.1,0.95,2.45,2050,2,0.19204850929869274,0.3535547564659126,0.9255114287738792,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02050/2
0.015,0.1,0.95,2.45,2100,2,0.1947639164268645,0.3595908534049457,0.9261540871704808,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02100/2
0.015,0.1,0.95,2.45,2150,2,0.1956050675574323,0.3637376083125065,0.927722593472181,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02150/2
0.015,0.1,0.95,2.45,2200,2,0.19744608744803244,0.36578288454942254,0.9269025324571537,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02200/2
0.015,0.1,0.95,2.45,2250,2,0.19807485003308095,0.36882265470733705,0.9280116674018246,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02250/2
0.015,0.1,0.95,2.45,2300,2,0.19945072862721666,0.37084792618876367,0.9276986855455092,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02300/2
0.015,0.1,0.95,2.45,2350,2,0.20107639999281032,0.3732449835196116,0.9273345042638679,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02350/2
0.015,0.1,0.95,2.45,2400,2,0.20227170806704584,0.37816282235420207,0.9288793349071335,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02400/2
0.015,0.1,0.95,2.45,2450,2,0.20442907527283702,0.3826211887365113,0.9291160651065986,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02450/2
0.015,0.1,0.95,2.45,2500,2,0.20526126839306466,0.384661684422822,0.9293826992468567,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02500/2
0.015,0.1,0.95,2.45,2550,2,0.20651597554074072,0.3874184632592389,0.9296041766514731,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02550/2
0.015,0.1,0.95,2.45,2600,2,0.20760388906862767,0.38932404954469857,0.9295307524399719,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02600/2
0.015,0.1,0.95,2.45,2650,2,0.21020981940066935,0.39523143381999165,0.9300751667851836,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02650/2
0.015,0.1,0.95,2.45,2700,2,0.2107640958872236,0.396514401210576,0.9302024997059549,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02700/2
0.015,0.1,0.95,2.45,2750,2,0.21203719383580882,0.40150471673167043,0.9315472240199008,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02750/2
0.015,0.1,0.95,2.45,2800,2,0.21331269585714213,0.4032787050404113,0.9312201666719251,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.45/02800/2
0.015,0.1,0.95,2.5,350,2,0.10718966968628559,0.16504830344573046,0.8726929426097292,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00350/2
0.015,0.1,0.95,2.5,400,2,0.11203677802545767,0.17365334708173769,0.8751871694484363,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00400/2
0.015,0.1,0.95,2.5,450,2,0.11576556221049868,0.17996485209281443,0.8762908138287414,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00450/2
0.015,0.1,0.95,2.5,500,2,0.11947235602989668,0.18884189978706403,0.8823114864610415,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00500/2
0.015,0.1,0.95,2.5,550,2,0.12467783199817319,0.1998931412636289,0.8872280935502309,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00550/2
0.015,0.1,0.95,2.5,600,2,0.1274610862580871,0.20283866868839137,0.8846792475914536,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00600/2
0.015,0.1,0.95,2.5,650,2,0.13077957427606626,0.21179693331229643,0.8905822875551683,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00650/2
0.015,0.1,0.95,2.5,700,2,0.1340274913090336,0.21944073034486522,0.8941095432795998,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00700/2
0.015,0.1,0.95,2.5,750,2,0.13722710114314948,0.22332643795830687,0.8921733466560787,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00750/2
0.015,0.1,0.95,2.5,800,2,0.14017996087872986,0.22683046385460365,0.8903065903046732,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00800/2
0.015,0.1,0.95,2.5,850,2,0.14379519040955258,0.2361711432106566,0.8950990404708467,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00850/2
0.015,0.1,0.95,2.5,900,2,0.14692084346837547,0.2398853189391318,0.8932258543822242,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00900/2
0.015,0.1,0.95,2.5,950,2,0.1481769012364426,0.245676090822123,0.8980282854854407,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/00950/2
0.015,0.1,0.95,2.5,1000,2,0.1509630556579009,0.2480185676643558,0.8951939570993479,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01000/2
0.015,0.1,0.95,2.5,1050,2,0.15474802644381877,0.25642007811956463,0.8978481707211153,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01050/2
0.015,0.1,0.95,2.5,1100,2,0.1570547439514846,0.26078621392480206,0.8984859476191885,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01100/2
0.015,0.1,0.95,2.5,1150,2,0.15966519198262133,0.2669094932300298,0.9005131784580319,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01150/2
0.015,0.1,0.95,2.5,1200,2,0.16057598898077405,0.26789810323156593,0.8999171242230836,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01200/2
0.015,0.1,0.95,2.5,1250,2,0.16405245681280387,0.27572343305732616,0.9021064541260824,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01250/2
0.015,0.1,0.95,2.5,1300,2,0.16527738929758617,0.2791873364123937,0.9035771282146529,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01300/2
0.015,0.1,0.95,2.5,1350,2,0.16732760187096585,0.28208232928142085,0.9029932415387474,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01350/2
0.015,0.1,0.95,2.5,1400,2,0.16928090321138975,0.2858217528473029,0.903447184266473,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01400/2
0.015,0.1,0.95,2.5,1450,2,0.17197794220718232,0.2904855448990224,0.9035568155146343,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01450/2
0.015,0.1,0.95,2.5,1500,2,0.1736460550508834,0.2950210008898746,0.9052317538539443,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01500/2
0.015,0.1,0.95,2.5,1550,2,0.17523296549752868,0.2979336326145681,0.9054382040317449,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01550/2
0.015,0.1,0.95,2.5,1600,2,0.17702473701108826,0.30309797935233146,0.9074066864815401,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01600/2
0.015,0.1,0.95,2.5,1650,2,0.17893670943326978,0.3064174118200146,0.9074481944718482,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01650/2
0.015,0.1,0.95,2.5,1700,2,0.18000697285420947,0.3086327360209933,0.9077919379456684,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01700/2
0.015,0.1,0.95,2.5,1750,2,0.18195443970212644,0.3105363569191558,0.906507346736045,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01750/2
0.015,0.1,0.95,2.5,1800,2,0.1841364472146908,0.3164788315103077,0.9084597372367574,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01800/2
0.015,0.1,0.95,2.5,1850,2,0.18541362365960726,0.3190031923251057,0.9087428895537663,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01850/2
0.015,0.1,0.95,2.5,1900,2,0.187809583599722,0.3234506059985501,0.9090178453723533,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01900/2
0.015,0.1,0.95,2.5,1950,2,0.18961645786854148,0.32639958651840734,0.908881583398285,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/01950/2
0.015,0.1,0.95,2.5,2000,2,0.1910822077216021,0.33128816055789095,0.9108195046761287,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02000/2
0.015,0.1,0.95,2.5,2050,2,0.1923043567192884,0.3331067267623683,0.9105780704007022,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02050/2
0.015,0.1,0.95,2.5,2100,2,0.19455875487076246,0.33707534838674996,0.9106286673205539,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02100/2
0.015,0.1,0.95,2.5,2150,2,0.19554109414735552,0.3408211178557057,0.9122268855367185,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02150/2
0.015,0.1,0.95,2.5,2200,2,0.1962034588482574,0.3427278630707759,0.9128035881587173,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02200/2
0.015,0.1,0.95,2.5,2250,2,0.19900574686665684,0.3461201801242308,0.9116629347983191,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02250/2
0.015,0.1,0.95,2.5,2300,2,0.1995496088346457,0.3488154934143726,0.9129853821002251,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02300/2
0.015,0.1,0.95,2.5,2350,2,0.20127882204834815,0.35161961615623094,0.9128230169000761,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02350/2
0.015,0.1,0.95,2.5,2400,2,0.20307400764263217,0.35554584740216394,0.9134029570031462,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02400/2
0.015,0.1,0.95,2.5,2450,2,0.20369478419436118,0.3576759269191171,0.9141584664844811,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02450/2
0.015,0.1,0.95,2.5,2500,2,0.20479784368389595,0.3591607579145495,0.9138339119368134,aggregates_20260323_00.h5,0.0150/0.10/0.950/2.50/02500/2
